SizeRank_x,State,City,Metro,CountyName,1/31/2012 0:00,2/29/2012 0:00,3/31/2012 0:00,4/30/2012 0:00,5/31/2012 0:00,6/30/2012 0:00,7/31/2012 0:00,8/31/2012 0:00,9/30/2012 0:00,10/31/2012 0:00,11/30/2012 0:00,12/31/2012 0:00,1/31/2013 0:00,2/28/2013 0:00,3/31/2013 0:00,4/30/2013 0:00,5/31/2013 0:00,6/30/2013 0:00,7/31/2013 0:00,8/31/2013 0:00,9/30/2013 0:00,10/31/2013 0:00,11/30/2013 0:00,12/31/2013 0:00,1/31/2014 0:00,2/28/2014 0:00,3/31/2014 0:00,4/30/2014 0:00,5/31/2014 0:00,6/30/2014 0:00,7/31/2014 0:00,8/31/2014 0:00,9/30/2014 0:00,10/31/2014 0:00,11/30/2014 0:00,12/31/2014 0:00,1/31/2015 0:00,2/28/2015 0:00,3/31/2015 0:00,4/30/2015 0:00,5/31/2015 0:00,6/30/2015 0:00,7/31/2015 0:00,8/31/2015 0:00,9/30/2015 0:00,10/31/2015 0:00,11/30/2015 0:00,12/31/2015 0:00,1/31/2016 0:00,2/29/2016 0:00,3/31/2016 0:00,4/30/2016 0:00,5/31/2016 0:00,6/30/2016 0:00,7/31/2016 0:00,8/31/2016 0:00,9/30/2016 0:00,10/31/2016 0:00,11/30/2016 0:00,12/31/2016 0:00,1/31/2017 0:00,2/28/2017 0:00,3/31/2017 0:00,4/30/2017 0:00,5/31/2017 0:00,6/30/2017 0:00,7/31/2017 0:00,8/31/2017 0:00,9/30/2017 0:00,10/31/2017 0:00,11/30/2017 0:00,12/31/2017 0:00,1/31/2018 0:00,2/28/2018 0:00,3/31/2018 0:00,4/30/2018 0:00,5/31/2018 0:00,6/30/2018 0:00,7/31/2018 0:00,8/31/2018 0:00,9/30/2018 0:00,10/31/2018 0:00,11/30/2018 0:00,12/31/2018 0:00,1/31/2019 0:00,2/28/2019 0:00,3/31/2019 0:00,4/30/2019 0:00,5/31/2019 0:00,6/30/2019 0:00,7/31/2019 0:00,8/31/2019 0:00,9/30/2019 0:00,10/31/2019 0:00,11/30/2019 0:00,12/31/2019 0:00,1/31/2020 0:00,2/29/2020 0:00,3/31/2020 0:00,4/30/2020 0:00,5/31/2020 0:00,6/30/2020 0:00,7/31/2020 0:00,8/31/2020 0:00,9/30/2020 0:00,10/31/2020 0:00,11/30/2020 0:00,12/31/2020 0:00,1/31/2021 0:00,2/28/2021 0:00,3/31/2021 0:00,4/30/2021 0:00,5/31/2021 0:00,6/30/2021 0:00,7/31/2021 0:00,8/31/2021 0:00,9/30/2021 0:00,10/31/2021 0:00,11/30/2021 0:00,12/31/2021 0:00,1/31/2022 0:00,2/28/2022 0:00,3/31/2022 0:00,4/30/2022 0:00,5/31/2022 0:00,6/30/2022 0:00,7/31/2022 0:00,8/31/2022 0:00,9/30/2022 0:00,10/31/2022 0:00,11/30/2022 0:00,12/31/2022 0:00,1/31/2023 0:00,2/28/2023 0:00,3/31/2023 0:00,4/30/2023 0:00,5/31/2023 0:00,6/30/2023 0:00,7/31/2023 0:00,8/31/2023 0:00,9/30/2023 0:00,Complaint Score,Gentrification Score,Population,Population Density,median_income,median_property_prices,Predicted_Values
1524,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,341977.512,341894.7643,339782.7546,333647.1303,328351.9839,323392.6829,319479.2321,318791.4668,318771.7816,317584.9627,316284.4013,315553.284,314604.9328,312397.9602,311057.8654,310663.7699,311223.0142,311047.3936,309878.2945,308319.8433,306958.8985,305928.3101,304522.721,301286.7452,298108.7091,297813.4584,302647.615,310198.593,317229.4164,320815.2703,324049.1809,327282.5332,331778.5757,335265.2513,337169.2222,337938.2114,335233.6846,332506.6025,332838.5225,336783.7214,343390.9265,347149.7115,349463.0972,350001.3831,351030.6801,354436.8872,359149.8545,365386.6553,367633.0324,367877.1415,368444.0485,374807.5841,383535.1191,390636.7569,394603.2286,396446.9659,398285.8345,400223.1542,403273.7262,407220.78,408888.4177,410747.5838,412529.5902,417911.6556,422245.5025,425157.3381,426950.1876,428908.8431,431244.1094,432772.7776,430951.7482,428634.2364,427033.8812,428126.5465,430621.221,435178.2873,441712.699,447935.554,452968.2241,453942.0684,456186.9185,455180.2847,453893.5897,450319.5855,448120.0666,450092.5755,452536.1012,453874.9804,452632.1885,450356.0403,453875.5764,458938.3054,464844.6228,466395.0867,470001.6365,472905.595,480091.4769,483686.5435,488654.0819,491387.3555,494519.5133,495021.227,491575.8388,486097.2816,484001.8047,484426.7082,487135.5463,490853.5209,492531.4152,493454.0336,492402.1367,492113.6618,495326.7352,497886.5807,500463.0692,500385.6252,498583.6807,498075.5595,498088.8257,497964.1081,499113.365,502811.2466,511474.4327,518874.9772,522830.4522,523894.8673,518334.3009,509032.1071,496380.5203,489495.3345,482743.6128,474818.6099,465986.0232,458715.2697,455029.8122,452178.8966,448736.6191,444581.8333,440097.6872,439116.2356,439057.8008,56.78574427,5,42672,37885.9,54406,486119.4736,439850.7788
1595,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,780355.3146,777790.0535,770225.0926,764574.5422,760148.8734,759941.8789,763103.407,766698.4376,773826.5537,780217.0446,790270.692,800876.3401,814498.3442,827500.9365,835342.3902,839289.7224,841062.6166,846828.3907,852225.1125,859132.2495,872308.7819,893164.6343,916570.7893,935666.5606,951708.8499,966696.3174,977705.5439,990054.1933,1003637.362,1016111.694,1022194.728,1023462.891,1033775.039,1049313.913,1071393.918,1089709.752,1103309.115,1109704.207,1112319.551,1114206.488,1119141.759,1124217.985,1130422.606,1135586.989,1144456.464,1156676.667,1168234.213,1178143.659,1183648.531,1191727.642,1198189.931,1207791.898,1213751.807,1215873.241,1212079.031,1207383.367,1203053.226,1203051.22,1205114.89,1211793.111,1214493.267,1215959.488,1215289.527,1220443.189,1222013.168,1223031.452,1221599.173,1225135.379,1223148.27,1213739.785,1197869.179,1184686.142,1180403.711,1178835.617,1180884.868,1181512.824,1185020.364,1185809.423,1185264.914,1184539.867,1189821.165,1193290.1,1191267.896,1184495.119,1178766.183,1179863.418,1179182.742,1177607.034,1177935.263,1182802.336,1196616.41,1205699.705,1209473.229,1204272.236,1201509.465,1201084.256,1203884.124,1203219.13,1199769.802,1197058.362,1193920.197,1190493.273,1179593.597,1167983.048,1158590.332,1154982.857,1153177.776,1151456.198,1146637.017,1144882.031,1149168.347,1159174.873,1172756.121,1182437.99,1195417.68,1205226.954,1214423.567,1224249.396,1238255.755,1248670.499,1256117.825,1265952.178,1286317.715,1303227.059,1315276.219,1322179.957,1321346.348,1310615.117,1291300.49,1280731.255,1274780.649,1274715.083,1265072.351,1250467.825,1233793.907,1233663.233,1246095.155,1263661.287,1275217.066,1280173.861,1278581.12,62.24513565,9,38567,51150.5,119375,1274998.858,1278402.379
1721,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,227205.41,228020.6088,227457.5662,225839.758,224571.2605,225549.2744,228026.6475,229063.0932,228190.8995,225419.6348,224255.4877,223479.1293,224824.3871,227380.7944,229729.5352,231123.0372,230881.8775,232600.7676,235366.5586,238127.0603,239809.2418,241167.1883,243439.9514,244738.9748,245726.0592,246233.2935,247792.2662,249658.0829,252039.938,253667.9131,255324.5593,256963.0348,258502.0741,259580.3301,259969.4335,260349.7706,262541.9031,266569.085,272478.6371,277675.8785,282317.3001,284628,287462.4916,291169.8273,296296.6455,301318.9571,305070.3314,309199.8258,310755.2324,311488.0212,310397.6819,310356.018,310904.1945,312957.3576,314454.6836,315550.8038,316709.9033,317418.5338,319121.252,320895.0016,323007.1444,327080.4082,330202.8249,334788.5462,336828.1536,338391.1271,337509.2209,337128.2511,334873.1133,336405.4915,339161.5674,347400.5086,356517.7125,363420.7065,368031.8694,370565.1779,373510.7311,375927.6504,378419.3572,380591.9386,384682.1198,387257.6785,388735.4621,386735.8331,382976.3001,379086.1544,374233.5481,369903.0973,365649.8153,362992.0681,361858.2282,362213.2456,362989.8718,363511.3848,365586.0531,366356.6136,366666.2077,364919.052,362364.2977,360322.2935,359487.7712,360082.5613,360209.8653,359631.0539,360121.7688,361531.2473,363999.4986,367230.5163,370633.7165,374804.1751,380094.1354,383187.9491,383955.2837,381424.1098,378709.7244,373616.065,367325.8875,362687.1585,360660.5992,360786.4572,362746.5537,367086.491,372338.4467,375952.7451,377219.2951,378183.7131,378371.3594,375514.626,370268.2361,364638.4288,360655.6971,354684.6399,348684.8227,340382.9286,333172.176,325224.9668,319896.4011,315322.9679,312892.6686,311663.671,310407.6855,64.22542549,6,41582,16209.8,63546,361701.1254,312008.2448
1733,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,212219.2006,211796.3525,212172.6907,212998.1063,214536.5487,215420.89,215728.5334,215529.7783,215375.7077,216073.5689,217248.1065,218958.6656,220805.6537,222757.182,225675.9985,228630.7562,231724.1367,234445.4763,236718.4045,238333.2664,238420.5227,238252.0348,237999.3513,238737.5816,239625.609,241417.9633,242472.7554,243030.7049,243070.5535,243564.6156,244370.9007,244711.316,244644.9722,244571.0996,245154.774,247595.4149,250703.4409,252975.9522,253120.167,250861.8934,250246.0084,251488.1651,255932.9741,259822.6217,263674.5542,267327.9305,271578.6082,276048.7807,279640.0743,281438.7808,281893.2079,282067.2749,281991.2189,279011.7926,272984.4195,265326.9189,258958.8525,254853.5347,253235.3687,253794.527,255286.038,257153.5843,257671.8193,258739.7783,259360.7754,260692.5355,261561.7721,262367.0729,262869.376,262089.7733,261839.818,262816.1703,263574.4549,263494.0227,263121.2298,264182.6778,266394.9121,267683.7268,266385.2501,263449.1704,261334.534,260913.9498,261981.9772,262678.1487,263671.3198,263190.2127,263379.3979,263031.8586,263421.7079,263845.1759,265399.8606,267463.4129,58.72157916,5,39951,56097.4,28585,263435.4391,268189.7703
1838,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,1196404.272,1192323.567,1190020.865,1191231.801,1192156.138,1188906.627,1188922.12,1196450.192,1206010.156,1213140.859,1222573.04,1234617.259,1252738.354,1261497.934,1269745.355,1268630.853,1267066.02,1261112.95,1262818.604,1274597.835,1300648.132,1339878.211,1377387.691,1408892.888,1433380.047,1456023.308,1473873.854,1485872.083,1497561.061,1505486.628,1509514.172,1514073.201,1534597.929,1571933.727,1613015.972,1641939.493,1648866.784,1635687.52,1611025.138,1580519.431,1562479.113,1556231.283,1563476.973,1575702.249,1587859.258,1605031.445,1617437.873,1627052.552,1631665.332,1637916.131,1651297.923,1661699.655,1667649.877,1664647.537,1660100.402,1654915.753,1646462.058,1639519.034,1635484.854,1641609.695,1646613.015,1648022.313,1637495.115,1630020.718,1616443.291,1609240.921,1603286.926,1613168.248,1614633.108,1608580.953,1586957.065,1579296.669,1583255.509,1594850.203,1605700.36,1621541.525,1642095.466,1664033.691,1680591.381,1691493.49,1705060.524,1705262.793,1693185.61,1671936.762,1639494.118,1615672.652,1581712.85,1560725.772,1551935.767,1556261.511,1564534.589,1563177.174,1550259.264,1535673.742,1535566.568,1538361.862,1544547.934,1534922.359,1527350.932,1516630.706,1518285.04,1516178.633,1511825.934,1502517.1,1511353.42,1529141.45,1542416.792,1552351.393,1562927.631,1585379.609,1609793.824,1621937.621,1630634.977,1637441.863,1655900.276,1666490.757,1665131.207,1657375.314,1658405.665,1659309.241,1661758.328,1666555.394,1699387.998,1730590.734,1757387.382,1769567.682,1764785.216,1738449.087,1688741.671,1648410.878,1607720.92,1554076.083,1489076.657,1427924.629,1387009.587,1360925.902,1344864.172,1331821.601,1322738.627,1315655.927,1312222.211,64.10610789,8,42142,108864.6,122169,1628065.899,1306880.764
1881,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,552206.0911,552001.1978,547085.4234,542367.6908,541409.9836,542451.9533,545432.4395,547051.2111,550295.0369,553669.8385,559151.058,566431.8964,574867.9508,585017.5749,594011.7634,602184.9119,608227.2554,615062.9948,621737.0445,629906.7475,641510.3244,655273.3962,668863.365,678495.8171,688527.5858,698479.6479,709085.785,718714.9301,730074.4001,740031.1941,747821.5988,752804.032,761618.9586,773558.3641,786084.0224,796729.9295,805167.992,812655.0664,820627.0248,828903.1049,837630.3137,844985.7451,851341.017,859538.5646,869833.054,881125.8171,889729.8587,895432.3968,897523.7143,900977.1995,906972.7026,917032.3241,927152.0105,934554.064,936583.5808,934496.8665,928078.6724,923695.3278,922949.2642,930460.7391,936511.5515,940103.6984,938510.074,941217.156,943149.9394,945210.595,945396.5853,947636.1901,946167.7459,943326.7391,936725.1151,932832.3391,931284.8433,933200.6446,936785.3925,941411.8871,946261.9211,949020.0078,948847.8264,947340.9729,946486.3139,945272.4237,945084.1905,945497.8162,949021.7712,952227.1228,955603.6979,957114.8834,960498.7653,967663.1709,978659.0898,987639.0294,991171.5835,988327.098,983405.9262,979805.5675,976770.7015,974783.3304,971869.3975,968503.6653,965204.7156,960950.81,957462.9951,950562.291,942945.6701,936405.4127,933288.0503,931709.2958,930509.7983,929966.6708,932106.5419,935189.3221,942329.0671,950563.8016,963384.2767,976417.1579,990047.2839,1005637.91,1022476.437,1036571.215,1040833.076,1040441.855,1040230.617,1044726.432,1049296.063,1053904.508,1055819.887,1056632.489,1052766.144,1048773.595,1046873.742,1051263.717,1054767.132,1055748.211,1049497.478,1046742.174,1048110.817,1055553.487,1064392.734,1071965.178,1078795.816,63.23483937,8,34580,21534.9,93488,1050380.597,1075082.752
1988,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,881484.2803,882285.2524,878674.5547,878175.4182,880657.7838,885860.735,889593.7166,891517.8512,897285.7377,906082.0396,918734.2875,933473.7781,948251.9729,962513.7065,971159.4652,978998.1782,984931.6449,992017.0853,994253.3593,995523.9658,1007979.498,1032916.544,1061832.413,1081595.539,1094978.766,1109027.961,1121212.201,1137329.804,1155285.878,1171299.413,1180384.694,1183922.54,1194535.05,1212787.349,1239895.498,1266654.293,1284342.697,1288725.298,1285823.368,1282155.149,1281642.789,1281496.648,1281188.299,1281461.69,1286815.505,1298846.187,1313686.056,1324113.471,1328363.716,1331410.641,1336728.356,1346353.347,1351855.908,1352639.137,1346575.024,1336270.675,1322463.129,1311697.636,1309448.031,1317312.155,1324121.476,1329411.736,1330329.229,1334608.388,1333955.478,1332379.273,1330148.785,1330608.596,1323920.604,1308016.398,1282778.7,1262120.689,1249838.445,1248279.85,1249016.353,1250652.259,1253089.018,1253367.329,1253372.073,1254614.811,1258370.825,1260704.038,1258858.767,1258515.246,1262560.341,1268528.05,1271660.863,1269466.218,1269595.503,1277741.094,1293976.27,1309992.984,1318676.419,1323112.66,1326864.56,1330470.6,1329133.389,1322438.797,1314935.332,1310089.057,1306246.659,1299729.568,1286918.012,1270332.306,1256656.919,1245037.8,1235350.08,1225698.712,1220403.521,1221815.095,1226457.983,1233340.083,1243226.416,1253299.908,1266152.713,1276435.708,1285804.113,1300183.85,1318097.131,1333733.818,1338664.921,1342177.613,1349850.747,1359390.857,1363999.381,1368324.311,1369297.857,1368907.184,1363639.609,1364312.965,1365815.841,1374997.116,1373027.997,1359195.089,1327285.044,1306161.557,1303709.958,1312665.082,1320117.849,1322890.96,1322614.055,63.80156922,8,34605,23800,99643,1359292.973,1319803.004
2055,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,309462.5487,309073.1359,306944.7157,303839.3712,302698.3392,304597.7774,308004.0733,310320.1108,311400.1016,312194.7981,313581.695,315172.9731,316050.8641,316940.3991,316862.5186,318157.5483,318897.8741,322170.1863,326274.5989,329689.3282,332528.6615,334075.5236,337808.1815,340071.5475,341074.8404,341388.4941,342114.1254,344700.4827,346851.5429,348816.4751,351079.0142,352834.9745,355978.8365,359335.5385,364331.3394,366930.5286,366387.1045,363260.8492,361168.0131,360790.9459,361144.2612,361115.4583,361481.9758,362513.3437,364636.535,367974.7501,373228.0797,378663.2793,382715.7703,385822.7275,388524.6787,392041.8724,394466.5449,398222.0883,400365.5337,403136.0665,404732.8395,407755.5192,410848.0049,415172.6111,418406.1972,421617.6583,424364.7582,427909.8829,429973.0786,430027.3577,429695.3103,430305.9863,431992.0949,433723.9532,434568.6263,433763.5216,434466.6307,437475.2553,442089.6371,445456.3606,447386.474,449446.6275,451197.6188,454068.5347,456209.2329,457652.3994,457512.9172,457780.158,463645.2604,472768.2394,484353.8164,493316.3242,500766.6335,508278.1094,514966.3897,520272.3539,522160.1347,523586.3232,525045.1248,526309.7089,523536.6529,519201.5667,513776.567,509175.1025,506350.0942,503449.3313,500620.5538,495505.7182,490373.5327,485848.4263,483044.8527,481942.3997,482080.4873,481768.0412,480202.636,478304.6354,479515.0996,482109.1379,484153.8104,483491.3021,482053.2495,483153.2722,486559.2676,490714.5987,492780.9197,492134.7342,490708.0775,489385.9027,488627.3791,489204.9531,489788.5862,490496.5993,490900.9902,491679.3233,491882.9901,492245.9399,489209.5907,484513.8704,476988.9718,472932.596,471244.2028,470984.6187,471481.2693,471669.1527,472164.5576,69.4969608,5,35725,17220.9,83883,489297.7467,471909.0521
2080,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County,352703.3885,350864.8554,350666.1446,351129.6789,353428.6462,353509.9377,355256.0155,354871.6126,356444.2585,355349.8819,353159.3858,349460.4642,346024.4663,345330.9952,346055.8598,347649.9604,348207.7367,346969.8114,346074.3214,344507.8006,343795.7656,342790.1705,339906.3239,337653.6165,335662.6722,337899.052,341522.9929,344863.7144,348019.6891,349068.8493,351074.3516,352120.5497,355157.136,356838.3047,355619.9578,351966.3595,349070.5929,348075.7545,349050.3188,349310.456,351875.1197,352050.7525,353613.5422,355187.8495,359422.5798,364351.7499,367144.278,369862.9792,371376.85,375315.903,379368.4606,383527.5253,385209.4521,385794.9004,387597.65,390823.7582,394573.4263,396345.2348,397374.6539,399671.4106,402100.4998,408320.3738,414176.4083,421944.9091,425714.363,428064.4373,428626.8962,431243.9961,432150.5537,438330.4217,444304.9067,456086.761,467731.9351,474556.6301,477547.0722,475996.9711,478770.89,482475.7312,485556.2079,487247.3506,489552.8843,488317.0297,482558.9508,472634.7807,463297.6959,458487.5922,454119.3894,451872.9772,449203.1161,448640.5933,449066.0605,448960.8959,447372.2428,445027.3961,444421.1383,443283.7938,442433.8713,440698.0568,441318.4038,442051.9061,442643.3983,442959.7717,438277.9594,430330.5412,422210.6286,417324.387,417171.6561,416947.9555,418423.6193,419752.1619,423129.3554,425863.248,428596.8131,427242.8663,425537.1217,421720.9641,418131.8526,418089.3361,421011.3195,424397.5989,428609.2659,432428.537,438531.2709,442110.6832,443413.2162,443666.255,444414.9191,446537.8007,447847.3525,448427.1866,445995.0855,442722.7776,432135.4336,420268.0427,408675.4877,406552.0368,410191.5343,414741.4466,418662.3152,421865.0003,424757.3624,63.44947345,5,39367,10740.7,62052,435479.904,424638.8952
2128,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,195986.2744,197203.9144,199754.1926,202359.3714,205413.9291,208166.8054,212194.681,214972.9892,216749.3721,217342.1921,218071.9539,219421.1676,220771.2054,222540.9859,222214.0515,220392.8589,217951.6237,218805.2617,221518.5749,225235.6587,229345.583,233407.2493,237685.7959,239471.58,240659.8173,239900.993,240794.5473,242260.7781,245768.7754,249605.7513,252382.0245,254238.378,253968.9598,254148.3183,255280.7955,256093.4811,255773.6411,253160.5434,253113.0399,255235.8137,259168.3216,260938.3631,261661.3235,264924.0264,269580.5466,274298.2463,276784.8483,279911.7943,282100.0227,282025.7891,280096.3856,279051.4564,279340.9007,280097.4219,280439.6328,281247.586,281157.0939,280488.0053,280181.4686,281825.173,285009.1866,289089.5599,291408.3193,294156.5073,294849.0614,295471.5298,294681.1271,294253.9081,293561.3335,295545.6048,298316.7006,302482.1293,306732.6593,309990.9436,313217.6487,314900.6017,316047.9163,315556.3538,316079.7021,317353.2039,321811.4841,323381.1494,323676.9374,321110.1863,319566.8158,319171.4619,319173.0399,318924.4749,317975.2177,317878.2168,317853.1567,318015.1496,316466.2162,314775.5197,315642.424,316721.9363,318789.1167,319068.8648,319784.6861,320888.9013,322966.1329,325357.4636,326011.7935,324859.9428,323976.4082,324163.12,324977.6204,326604.2841,328798.8907,332843.6913,337412.6292,339735.7379,340214.4836,337628.9635,336093.3142,333647.2504,331712.1909,329799.8779,328487.6559,327745.6931,328430.6233,332199.2662,337986.0922,342942.1083,345343.8124,346943.5417,347255.097,345014.6229,341272.1353,337936.7463,335680.6107,332086.4795,329548.2316,328538.2158,329143.2923,327407.3632,322979.2991,316708.7956,312752.8974,313513.3228,316170.3553,68.01892744,5,34902,14153.3,82028,332142.8729,316651.5184
2134,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,290011.2993,288750.5364,286638.9085,284733.8962,283443.6357,284096.6588,286773.4125,288843.35,290002.9373,290482.0127,292067.571,293782.9191,295927.6544,299734.0193,303015.5676,305216.368,305033.7149,307707.8051,311846.5983,316108.1412,319684.3628,323542.3023,328268.788,330333.8136,331083.2719,332013.7283,333892.4912,335632.9717,336677.3526,337106.1887,337517.5083,337114.9853,337912.0241,340490.2342,344288.7587,347443.2505,348319.3041,348267.6603,348305.5192,348472.6935,348379.7044,347388.1656,347592.6599,350458.7815,356459.3816,363992.1324,370024.2171,375326.3355,378881.5302,383035.0619,387277.8272,392486.096,396238.7179,398829.294,400262.0927,402925.2347,405494.2513,407683.7967,409421.7746,412784.9346,416469.0314,423753.4368,431236.3091,442074.2352,451841.4034,460511.6449,465549.9935,469672.6569,474054.0647,483319.4452,493170.1805,506035.1036,519353.5013,531714.5577,544220.1066,555444.4413,567104.0807,575552.726,582673.6173,590199.9704,599012.6676,605903.1496,607822.7642,605592.263,602801.1138,603333.1937,604863.0132,605388.5912,606155.0308,608262.3262,613051.1957,616968.2218,617883.5991,617241.3555,620930.0954,626222.6689,632668.9893,636184.8911,639426.2091,643262.0696,647524.229,652453.9401,654078.5977,653338.9987,654698.7292,658573.9115,661546.7043,664346.6811,665161.4813,670692.65,675951.4366,678270.438,677301.2119,673245.0351,676565.8577,683225.7547,693067.4656,702023.6836,710512.6855,715944.8315,719450.8087,722046.3706,728847.9159,735775.449,740732.0801,742660.0666,743605.0736,739853.9416,734045.1289,725443.1206,720459.7603,708899.6306,699413.4607,693563.9505,694804.2635,684546.6435,662193.641,633340.7317,611982.7598,595155.1602,582911.5061,63.30480349,5,38633,44344,68530,719955.2845,582679.4801
2156,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,207033.1195,207341.5157,207134.3704,206697.3123,207408.0469,208936.8811,211277.3517,213159.0962,214723.0756,215392.3352,216258.7904,217167.1619,218498.8031,219353.9898,218940.93,218753.2698,218809.7826,220938.2156,223256.7123,225696.0862,228134.2891,230309.7646,233111.6133,235133.216,237558.9288,239034.5338,241024.5819,243442.1238,247050.7095,250286.5497,253127.7992,255014.5441,257137.0639,260247.231,264627.2053,268254.4505,269925.2617,269618.5727,269500.2087,269902.9527,271202.5502,271588.1238,272005.0422,273923.8619,278721.2455,285060.9549,290902.4497,296074.5568,297852.9196,297048.9028,294188.3177,292658.5859,292842.176,295943.2469,299784.5743,304300.4998,307846.1138,310762.7682,313747.1193,317573.1795,321563.7286,327513.7339,333062.2465,339717.5479,342924.3565,344778.1304,344073.5167,344245.2436,342560.4153,345384.6653,350074.1688,358239.4853,365906.511,372304.6008,376250.2691,378461.2277,379622.7882,380968.8088,382753.6096,384126.4532,385855.692,384807.0793,381710.3344,377669.6233,375865.4575,378236.5356,382920.5566,387599.2012,389245.7872,390367.0899,390572.5276,393013.5771,395536.1627,398453.2423,401161.7521,402716.3458,407278.0295,412576.9202,417528.6174,419472.9094,419709.5,419286.061,416448.6749,415601.1294,417976.1924,423351.9889,429331.3056,434471.5378,437835.8607,438572.4479,438923.4553,438610.2445,440201.1399,440000.7896,438130.199,431869.8919,424096.5264,419491.8038,416084.3856,414391.6563,414090.2813,417437.7593,421610.6498,423521.0921,423570.1932,424479.7535,424964.9281,422394.7188,417371.6005,414244.3278,411997.9284,410840.8416,406166.3369,403410.061,399001.2775,394931.2582,389193.4694,382199.4385,378534.7907,376774.2251,377456.2992,68.15280464,6,37634,19305.3,68848,413044.1049,376624.7995
